"","ticker","tradeDate","clsPx","hiPx","loPx","open","stockVolume","unadjClsPx","unadjHiPx","unadjLoPx","unadjOpen","unadjStockVolume","updatedAt"
"4048","SPX",2022-02-01,4546.54,4550.49,4483.53,4519.57,0,4546.54,4550.49,4483.53,4519.57,0,"2022-02-02T00:24:39Z"
"4049","SPX",2022-02-02,4589.38,4595.31,4545.6,4566.39,0,4589.38,4595.31,4545.6,4566.39,0,"2022-02-03T00:26:39Z"
"4050","SPX",2022-02-03,4477.44,4542.88,4473.6,4535.41,0,4477.44,4542.88,4473.6,4535.41,0,"2022-02-04T00:30:02Z"
"4051","SPX",2022-02-04,4500.53,4539.66,4451.5,4482.79,0,4500.53,4539.66,4451.5,4482.79,0,"2022-02-05T00:27:22Z"
"4052","SPX",2022-02-07,4483.87,4521.86,4471.47,4505.75,0,4483.87,4521.86,4471.47,4505.75,0,"2022-02-08T00:29:34Z"
"4053","SPX",2022-02-08,4521.54,4531.32,4465.4,4480.02,0,4521.54,4531.32,4465.4,4480.02,0,"2022-02-09T00:22:42Z"
"4054","SPX",2022-02-09,4587.18,4590.03,4547,4547,0,4587.18,4590.03,4547,4547,0,"2022-02-10T00:23:06Z"
"4055","SPX",2022-02-10,4504.08,4588.92,4484.94,4553.24,0,4504.08,4588.92,4484.94,4553.24,0,"2022-02-11T00:23:42Z"
"4056","SPX",2022-02-11,4418.64,4525.6,4401.67,4506.27,0,4418.64,4525.6,4401.67,4506.27,0,"2022-02-12T00:25:05Z"
"4057","SPX",2022-02-14,4401.67,4426.22,4364.84,4412.61,0,4401.67,4426.22,4364.84,4412.61,0,"2022-02-15T00:23:33Z"
"4058","SPX",2022-02-15,4471.07,4472.77,4429.28,4429.28,0,4471.07,4472.77,4429.28,4429.28,0,"2022-02-16T00:23:09Z"
"4059","SPX",2022-02-16,4475.01,4489.55,4429.68,4455.75,0,4475.01,4489.55,4429.68,4455.75,0,"2022-02-17T00:23:08Z"
"4060","SPX",2022-02-17,4380.26,4456.06,4373.81,4456.06,0,4380.26,4456.06,4373.81,4456.06,0,"2022-02-18T00:26:06Z"
"4061","SPX",2022-02-18,4348.87,4394.42,4327.22,4384.57,0,4348.87,4394.42,4327.22,4384.57,0,"2022-02-19T00:23:19Z"
"4062","SPX",2022-02-22,4304.76,4362.12,4267.11,4332.74,0,4304.76,4362.12,4267.11,4332.74,0,"2022-02-23T00:24:14Z"
"4063","SPX",2022-02-23,4225.5,4341.51,4221.51,4324.93,0,4225.5,4341.51,4221.51,4324.93,0,"2022-02-24T00:24:12Z"
"4064","SPX",2022-02-24,4288.7,4294.73,4116.06,4119.86,0,4288.7,4294.73,4116.06,4119.86,0,"2022-02-25T00:24:50Z"
"4065","SPX",2022-02-25,4384.65,4385.07,4287.38,4298.38,0,4384.65,4385.07,4287.38,4298.38,0,"2022-02-26T00:25:48Z"
"4066","SPX",2022-02-28,4373.94,4388.84,4315.12,4354.17,0,4373.94,4388.84,4315.12,4354.17,0,"2022-03-01T00:25:24Z"
"4067","SPX",2022-03-01,4306.26,4377.37,4279.54,4363.14,0,4306.26,4377.37,4279.54,4363.14,0,"2022-03-02T00:25:51Z"
"4068","SPX",2022-03-02,4386.54,4401.48,4322.56,4322.56,0,4386.54,4401.48,4322.56,4322.56,0,"2022-03-03T00:26:07Z"
"4069","SPX",2022-03-03,4363.49,4416.78,4345.56,4401.31,0,4363.49,4416.78,4345.56,4401.31,0,"2022-03-04T00:26:49Z"
"4070","SPX",2022-03-04,4328.87,4342.12,4284.98,4342.12,0,4328.87,4342.12,4284.98,4342.12,0,"2022-03-05T00:28:15Z"
"4071","SPX",2022-03-07,4201.09,4327.01,4200.03,4327.01,0,4201.09,4327.01,4200.03,4327.01,0,"2022-03-08T00:26:35Z"
"4072","SPX",2022-03-08,4170.7,4276.94,4160.17,4202.66,0,4170.7,4276.94,4160.17,4202.66,0,"2022-03-09T00:33:54Z"
"4073","SPX",2022-03-09,4277.88,4299.4,4223.1,4223.1,0,4277.88,4299.4,4223.1,4223.1,0,"2022-03-10T00:25:16Z"
"4074","SPX",2022-03-10,4259.52,4268.28,4209.8,4252.55,0,4259.52,4268.28,4209.8,4252.55,0,"2022-03-11T00:26:55Z"
"4075","SPX",2022-03-11,4204.31,4291.01,4200.52,4279.5,0,4204.31,4291.01,4200.52,4279.5,0,"2022-03-12T00:25:20Z"
"4076","SPX",2022-03-14,4173.11,4247.57,4161.72,4202.75,0,4173.11,4247.57,4161.72,4202.75,0,"2022-03-14T23:25:27Z"
"4077","SPX",2022-03-15,4262.45,4271.05,4187.9,4188.82,0,4262.45,4271.05,4187.9,4188.82,0,"2022-03-15T23:26:59Z"
"4078","SPX",2022-03-16,4357.86,4358.9,4251.99,4288.14,0,4357.86,4358.9,4251.99,4288.14,0,"2022-03-16T23:26:54Z"
"4079","SPX",2022-03-17,4411.67,4411.69,4335.65,4345.11,0,4411.67,4411.69,4335.65,4345.11,0,"2022-03-17T23:26:55Z"
"4080","SPX",2022-03-18,4463.12,4465.4,4390.57,4407.34,0,4463.12,4465.4,4390.57,4407.34,0,"2022-03-18T23:24:51Z"
"4081","SPX",2022-03-21,4461.18,4481.75,4424.3,4462.4,0,4461.18,4481.75,4424.3,4462.4,0,"2022-03-21T23:29:05Z"
"4082","SPX",2022-03-22,4511.61,4522,4469.1,4469.1,0,4511.61,4522,4469.1,4469.1,0,"2022-03-22T23:28:19Z"
"4083","SPX",2022-03-23,4456.24,4501.07,4455.81,4493.1,0,4456.24,4501.07,4455.81,4493.1,0,"2022-03-23T23:29:16Z"
"4084","SPX",2022-03-24,4520.16,4520.58,4465.17,4469.98,0,4520.16,4520.58,4465.17,4469.98,0,"2022-03-24T23:29:50Z"
"4085","SPX",2022-03-25,4543.06,4546.03,4501.07,4522.91,0,4543.06,4546.03,4501.07,4522.91,0,"2022-03-25T23:28:45Z"
"4086","SPX",2022-03-28,4575.52,4575.65,4517.69,4541.09,0,4575.52,4575.65,4517.69,4541.09,0,"2022-03-28T23:26:18Z"
"4087","SPX",2022-03-29,4631.6,4637.3,4589.66,4602.86,0,4631.6,4637.3,4589.66,4602.86,0,"2022-03-29T23:25:22Z"
"4088","SPX",2022-03-30,4602.45,4627.77,4581.32,4624.2,0,4602.45,4627.77,4581.32,4624.2,0,"2022-03-30T23:26:06Z"
"4089","SPX",2022-03-31,4530.41,4603.07,4530.41,4599.02,0,4530.41,4603.07,4530.41,4599.02,0,"2022-03-31T23:25:38Z"
"4090","SPX",2022-04-01,4545.86,4548.7,4507.57,4540.32,0,4545.86,4548.7,4507.57,4540.32,0,"2022-04-01T23:26:12Z"
"4091","SPX",2022-04-04,4582.64,4583.5,4539.21,4547.97,0,4582.64,4583.5,4539.21,4547.97,0,"2022-04-04T23:25:46Z"
